,Unnamed: 0,date_str,sp500,djia,date_ex1,date_ex2,date_ex3,date,diff_sp500,lag_sp500,growth_sp500,diff_date,count_days,diff_djia,lag_djia,growth_djia
662,662,2020-10-16,3483.81,28606.31,October 16 2020,"Friday, 2020-10-16","Oct-16, 20",2020-10-16,0.4699999999997999,3483.34,0.01349279714296623,1 days,1.0,112.11000000000058,28494.2,0.39344849127191
663,663,2020-10-19,3426.92,28195.42,October 19 2020,"Monday, 2020-10-19","Oct-19, 20",2020-10-19,-56.88999999999987,3483.81,-1.6329822808936156,3 days,3.0,-410.89000000000306,28606.31,-1.4363614181626467
664,664,2020-10-20,3443.12,28308.79,October 20 2020,"Tuesday, 2020-10-20","Oct-20, 20",2020-10-20,16.199999999999818,3426.92,0.47272769717413354,1 days,1.0,113.37000000000262,28195.42,0.4020865800190337
665,665,2020-10-21,3435.56,28210.82,October 21 2020,"Wednesday, 2020-10-21","Oct-21, 20",2020-10-21,-7.559999999999945,3443.12,-0.21956829851994544,1 days,1.0,-97.97000000000116,28308.79,-0.346076254053957
666,666,2020-10-22,3453.49,28363.66,October 22 2020,"Thursday, 2020-10-22","Oct-22, 20",2020-10-22,17.929999999999836,3435.56,0.5218945382994282,1 days,1.0,152.84000000000015,28210.82,0.5417779419385901
667,667,2020-10-23,3465.39,28335.57,October 23 2020,"Friday, 2020-10-23","Oct-23, 20",2020-10-23,11.900000000000091,3453.49,0.3445789621513336,1 days,1.0,-28.090000000000146,28363.66,-0.09903517388094536
668,668,2020-10-26,3400.97,27685.38,October 26 2020,"Monday, 2020-10-26","Oct-26, 20",2020-10-26,-64.42000000000007,3465.39,-1.858953826264867,3 days,3.0,-650.1899999999987,28335.57,-2.2946070963103926
669,669,2020-10-27,3390.68,27463.19,October 27 2020,"Tuesday, 2020-10-27","Oct-27, 20",2020-10-27,-10.289999999999964,3400.97,-0.30256074002416855,1 days,1.0,-222.19000000000233,27685.38,-0.8025535499241921
670,670,2020-10-28,3271.03,26519.95,October 28 2020,"Wednesday, 2020-10-28","Oct-28, 20",2020-10-28,-119.64999999999964,3390.68,-3.528790685054315,1 days,1.0,-943.239999999998,27463.19,-3.434560952314709
671,671,2020-10-29,3310.11,26659.11,October 29 2020,"Thursday, 2020-10-29","Oct-29, 20",2020-10-29,39.07999999999993,3271.03,1.1947307117329993,1 days,1.0,139.15999999999985,26519.95,0.5247370375886826
672,672,2020-10-30,3269.96,26501.6,October 30 2020,"Friday, 2020-10-30","Oct-30, 20",2020-10-30,-40.15000000000009,3310.11,-1.2129506270184403,1 days,1.0,-157.51000000000204,26659.11,-0.5908299264304099
673,673,2020-11-02,3310.24,26925.05,November 02 2020,"Monday, 2020-11-02","Nov-02, 20",2020-11-02,40.279999999999745,3269.96,1.231819349472157,3 days,3.0,423.4500000000007,26501.6,1.5978280556645665
674,674,2020-11-03,3369.16,27480.03,November 03 2020,"Tuesday, 2020-11-03","Nov-03, 20",2020-11-03,58.92000000000007,3310.24,1.7799313644932113,1 days,1.0,554.9799999999996,26925.05,2.0612032289633615
675,675,2020-11-04,3443.44,27847.66,November 04 2020,"Wednesday, 2020-11-04","Nov-04, 20",2020-11-04,74.2800000000002,3369.16,2.204703843094427,1 days,1.0,367.630000000001,27480.03,1.337807855377163
676,676,2020-11-05,3510.45,28390.18,November 05 2020,"Thursday, 2020-11-05","Nov-05, 20",2020-11-05,67.00999999999976,3443.44,1.946019097181881,1 days,1.0,542.5200000000004,27847.66,1.9481708696529634
677,677,2020-11-06,3509.44,28323.4,November 06 2020,"Friday, 2020-11-06","Nov-06, 20",2020-11-06,-1.0099999999997635,3510.45,-0.028771240154389425,1 days,1.0,-66.77999999999884,28390.18,-0.2352221789365155
678,678,2020-11-09,3550.5,29157.97,November 09 2020,"Monday, 2020-11-09","Nov-09, 20",2020-11-09,41.059999999999945,3509.44,1.1699872344305629,3 days,3.0,834.5699999999997,28323.4,2.9465742107232877
679,679,2020-11-10,3545.53,29420.92,November 10 2020,"Tuesday, 2020-11-10","Nov-10, 20",2020-11-10,-4.9699999999998,3550.5,-0.13998028446697083,1 days,1.0,262.9499999999971,29157.97,0.9018117516411365
680,680,2020-11-11,3572.66,29397.63,November 11 2020,"Wednesday, 2020-11-11","Nov-11, 20",2020-11-11,27.129999999999654,3545.53,0.7651888434169124,1 days,1.0,-23.289999999997235,29420.92,-0.07916135865226932
681,681,2020-11-12,3537.01,29080.17,November 12 2020,"Thursday, 2020-11-12","Nov-12, 20",2020-11-12,-35.649999999999636,3572.66,-0.9978559392721288,1 days,1.0,-317.46000000000276,29397.63,-1.0798829701578079
682,682,2020-11-13,3585.15,29479.81,November 13 2020,"Friday, 2020-11-13","Nov-13, 20",2020-11-13,48.13999999999987,3537.01,1.361036581745595,1 days,1.0,399.64000000000306,29080.17,1.3742698202933583
683,683,2020-11-16,3626.91,29950.44,November 16 2020,"Monday, 2020-11-16","Nov-16, 20",2020-11-16,41.75999999999976,3585.15,1.1648048198820067,3 days,3.0,470.6299999999974,29479.81,1.5964485524160343
684,684,2020-11-17,3609.53,29783.35,November 17 2020,"Tuesday, 2020-11-17","Nov-17, 20",2020-11-17,-17.379999999999654,3626.91,-0.47919578925310125,1 days,1.0,-167.09000000000015,29950.44,-0.5578882981351865
685,685,2020-11-18,3567.79,29438.42,November 18 2020,"Wednesday, 2020-11-18","Nov-18, 20",2020-11-18,-41.74000000000024,3609.53,-1.1563832410313872,1 days,1.0,-344.9300000000003,29783.35,-1.1581302976327388
686,686,2020-11-19,3581.87,29483.23,November 19 2020,"Thursday, 2020-11-19","Nov-19, 20",2020-11-19,14.079999999999927,3567.79,0.39464206133208307,1 days,1.0,44.81000000000131,29438.42,0.15221604963853805
687,687,2020-11-20,3557.54,29263.48,November 20 2020,"Friday, 2020-11-20","Nov-20, 20",2020-11-20,-24.329999999999927,3581.87,-0.6792541326178764,1 days,1.0,-219.75,29483.23,-0.7453389604870294
688,688,2020-11-23,3577.59,29591.27,November 23 2020,"Monday, 2020-11-23","Nov-23, 20",2020-11-23,20.050000000000182,3557.54,0.5635916953850184,3 days,3.0,327.7900000000009,29263.48,1.120133353927834
689,689,2020-11-24,3635.41,30046.24,November 24 2020,"Tuesday, 2020-11-24","Nov-24, 20",2020-11-24,57.81999999999971,3577.59,1.6161717804443692,1 days,1.0,454.97000000000116,29591.27,1.5375142736354377
690,690,2020-11-25,3629.65,29872.47,November 25 2020,"Wednesday, 2020-11-25","Nov-25, 20",2020-11-25,-5.7599999999997635,3635.41,-0.15844155129682108,1 days,1.0,-173.77000000000044,30046.24,-0.5783419156606632
691,691,2020-11-26,,,November 26 2020,"Thursday, 2020-11-26","Nov-26, 20",2020-11-26,,3629.65,,1 days,1.0,,29872.47,
692,692,2020-11-27,3638.35,29910.37,November 27 2020,"Friday, 2020-11-27","Nov-27, 20",2020-11-27,,,,1 days,1.0,,,
693,693,2020-11-30,3621.63,29638.64,November 30 2020,"Monday, 2020-11-30","Nov-30, 20",2020-11-30,-16.7199999999998,3638.35,-0.4595489713743813,3 days,3.0,-271.72999999999956,29910.37,-0.9084809047831891
694,694,2020-12-01,3662.45,29823.92,December 01 2020,"Tuesday, 2020-12-01","Dec-01, 20",2020-12-01,40.81999999999971,3621.63,1.1271167954760621,1 days,1.0,185.27999999999884,29638.64,0.6251298979980149
695,695,2020-12-02,3669.01,29883.79,December 02 2020,"Wednesday, 2020-12-02","Dec-02, 20",2020-12-02,6.5600000000004,3662.45,0.17911507324333167,1 days,1.0,59.87000000000262,29823.92,0.20074490543162207
696,696,2020-12-03,3666.72,29969.52,December 03 2020,"Thursday, 2020-12-03","Dec-03, 20",2020-12-03,-2.2900000000004184,3669.01,-0.062414656814792496,1 days,1.0,85.72999999999956,29883.79,0.2868779361653912
697,697,2020-12-04,3699.12,30218.26,December 04 2020,"Friday, 2020-12-04","Dec-04, 20",2020-12-04,32.40000000000009,3666.72,0.8836235109307526,1 days,1.0,248.73999999999796,29969.52,0.8299765895483077
698,698,2020-12-07,3691.96,30069.79,December 07 2020,"Monday, 2020-12-07","Dec-07, 20",2020-12-07,-7.1599999999998545,3699.12,-0.19355954929820754,3 days,3.0,-148.46999999999753,30218.26,-0.4913254436224903
699,699,2020-12-08,3702.25,30173.88,December 08 2020,"Tuesday, 2020-12-08","Dec-08, 20",2020-12-08,10.289999999999964,3691.96,0.2787137455443711,1 days,1.0,104.09000000000015,30069.79,0.34616137990987017
700,700,2020-12-09,3672.82,30068.81,December 09 2020,"Wednesday, 2020-12-09","Dec-09, 20",2020-12-09,-29.429999999999836,3702.25,-0.794922006887699,1 days,1.0,-105.06999999999971,30173.88,-0.3482150787369729
701,701,2020-12-10,3668.1,29999.26,December 10 2020,"Thursday, 2020-12-10","Dec-10, 20",2020-12-10,-4.720000000000255,3672.82,-0.12851160688517962,1 days,1.0,-69.55000000000291,30068.81,-0.23130280180693186
702,702,2020-12-11,3663.46,30046.37,December 11 2020,"Friday, 2020-12-11","Dec-11, 20",2020-12-11,-4.639999999999873,3668.1,-0.12649600610670028,1 days,1.0,47.11000000000058,29999.26,0.1570372069177726
703,703,2020-12-14,3647.49,29861.55,December 14 2020,"Monday, 2020-12-14","Dec-14, 20",2020-12-14,-15.970000000000255,3663.46,-0.4359266922526861,3 days,3.0,-184.8199999999997,30046.37,-0.6151159025200039
704,704,2020-12-15,3694.62,30199.31,December 15 2020,"Tuesday, 2020-12-15","Dec-15, 20",2020-12-15,47.13000000000011,3647.49,1.2921214314501235,1 days,1.0,337.76000000000204,29861.55,1.1310866314709118
705,705,2020-12-16,3701.17,30154.54,December 16 2020,"Wednesday, 2020-12-16","Dec-16, 20",2020-12-16,6.550000000000182,3694.62,0.17728480872187619,1 days,1.0,-44.77000000000044,30199.31,-0.14824842024536466
706,706,2020-12-17,3722.48,30303.37,December 17 2020,"Thursday, 2020-12-17","Dec-17, 20",2020-12-17,21.309999999999945,3701.17,0.5757638800703546,1 days,1.0,148.8299999999981,30154.54,0.493557520691737
707,707,2020-12-18,3709.41,30179.05,December 18 2020,"Friday, 2020-12-18","Dec-18, 20",2020-12-18,-13.070000000000164,3722.48,-0.3511100126797233,1 days,1.0,-124.31999999999971,30303.37,-0.4102514010817929
708,708,2020-12-21,3694.92,30216.45,December 21 2020,"Monday, 2020-12-21","Dec-21, 20",2020-12-21,-14.489999999999782,3709.41,-0.39062815919512217,3 days,3.0,37.400000000001455,30179.05,0.12392702884948816
709,709,2020-12-22,3687.26,30015.51,December 22 2020,"Tuesday, 2020-12-22","Dec-22, 20",2020-12-22,-7.6599999999998545,3694.92,-0.20731166033364334,1 days,1.0,-200.94000000000233,30216.45,-0.6650020104942914
710,710,2020-12-23,3690.01,30129.83,December 23 2020,"Wednesday, 2020-12-23","Dec-23, 20",2020-12-23,2.75,3687.26,0.07458112528001822,1 days,1.0,114.32000000000335,30015.51,0.38086975700230763
711,711,2020-12-24,3703.06,30199.87,December 24 2020,"Thursday, 2020-12-24","Dec-24, 20",2020-12-24,13.049999999999727,3690.01,0.3536575781637374,1 days,1.0,70.03999999999724,30129.83,0.23246065444112107
712,712,2020-12-25,,,December 25 2020,"Friday, 2020-12-25","Dec-25, 20",2020-12-25,,3703.06,,1 days,1.0,,30199.87,
713,713,2020-12-28,3735.36,30403.97,December 28 2020,"Monday, 2020-12-28","Dec-28, 20",2020-12-28,,,,3 days,3.0,,,
714,714,2020-12-29,3727.04,30335.67,December 29 2020,"Tuesday, 2020-12-29","Dec-29, 20",2020-12-29,-8.320000000000164,3735.36,-0.22273622890431347,1 days,1.0,-68.30000000000291,30403.97,-0.22464171619694043
715,715,2020-12-30,3732.04,30409.56,December 30 2020,"Wednesday, 2020-12-30","Dec-30, 20",2020-12-30,5.0,3727.04,0.13415471795312098,1 days,1.0,73.89000000000306,30335.67,0.24357464331594805
716,716,2020-12-31,3756.07,30606.48,December 31 2020,"Thursday, 2020-12-31","Dec-31, 20",2020-12-31,24.0300000000002,3732.04,0.64388377402172,1 days,1.0,196.91999999999825,30409.56,0.6475595174675275
717,717,2021-01-01,,,January 01 2021,"Friday, 2021-01-01","Jan-01, 21",2021-01-01,,3756.07,,1 days,1.0,,30606.48,
718,718,2021-01-04,3700.65,30223.89,January 04 2021,"Monday, 2021-01-04","Jan-04, 21",2021-01-04,,,,3 days,3.0,,,
719,719,2021-01-05,3726.86,30391.6,January 05 2021,"Tuesday, 2021-01-05","Jan-05, 21",2021-01-05,26.210000000000036,3700.65,0.7082539553862169,1 days,1.0,167.70999999999913,30223.89,0.554892173045889
720,720,2021-01-06,3748.14,30829.4,January 06 2021,"Wednesday, 2021-01-06","Jan-06, 21",2021-01-06,21.279999999999745,3726.86,0.5709900559720447,1 days,1.0,437.8000000000029,30391.6,1.440529620026596
721,721,2021-01-07,3803.79,31041.13,January 07 2021,"Thursday, 2021-01-07","Jan-07, 21",2021-01-07,55.65000000000009,3748.14,1.4847364292689198,1 days,1.0,211.72999999999956,30829.4,0.6867795026825029
722,722,2021-01-08,3824.68,31097.97,January 08 2021,"Friday, 2021-01-08","Jan-08, 21",2021-01-08,20.889999999999873,3803.79,0.5491890982414874,1 days,1.0,56.840000000000146,31041.13,0.18311189057872618
723,723,2021-01-11,3799.61,31008.69,January 11 2021,"Monday, 2021-01-11","Jan-11, 21",2021-01-11,-25.06999999999971,3824.68,-0.6554796741165199,3 days,3.0,-89.28000000000247,31097.97,-0.28709269447492064
724,724,2021-01-12,3801.19,31068.69,January 12 2021,"Tuesday, 2021-01-12","Jan-12, 21",2021-01-12,1.5799999999999272,3799.61,0.04158321511944455,1 days,1.0,60.0,31008.69,0.1934941463183385
725,725,2021-01-13,3809.84,31060.47,January 13 2021,"Wednesday, 2021-01-13","Jan-13, 21",2021-01-13,8.650000000000091,3801.19,0.22756031663768692,1 days,1.0,-8.219999999997526,31068.69,-0.02645750432347655
726,726,2021-01-14,3795.54,30991.52,January 14 2021,"Thursday, 2021-01-14","Jan-14, 21",2021-01-14,-14.300000000000182,3809.84,-0.37534384646074853,1 days,1.0,-68.95000000000073,31060.47,-0.22198633826210848
727,727,2021-01-15,3768.25,30814.26,January 15 2021,"Friday, 2021-01-15","Jan-15, 21",2021-01-15,-27.289999999999964,3795.54,-0.719001775768401,1 days,1.0,-177.26000000000204,30991.52,-0.5719629111447326
728,728,2021-01-18,,,January 18 2021,"Monday, 2021-01-18","Jan-18, 21",2021-01-18,,3768.25,,3 days,3.0,,30814.26,
729,729,2021-01-19,3798.91,30930.52,January 19 2021,"Tuesday, 2021-01-19","Jan-19, 21",2021-01-19,,,,1 days,1.0,,,
730,730,2021-01-20,3851.85,31188.38,January 20 2021,"Wednesday, 2021-01-20","Jan-20, 21",2021-01-20,52.940000000000055,3798.91,1.3935576257400164,1 days,1.0,257.8600000000006,30930.52,0.8336749592312078
731,731,2021-01-21,3853.07,31176.01,January 21 2021,"Thursday, 2021-01-21","Jan-21, 21",2021-01-21,1.2200000000002547,3851.85,0.031673092150531684,1 days,1.0,-12.37000000000262,31188.38,-0.03966220752729901
732,732,2021-01-22,3841.47,30996.98,January 22 2021,"Friday, 2021-01-22","Jan-22, 21",2021-01-22,-11.600000000000364,3853.07,-0.3010586363601067,1 days,1.0,-179.02999999999884,31176.01,-0.5742556536259734
733,733,2021-01-25,3855.36,30960.0,January 25 2021,"Monday, 2021-01-25","Jan-25, 21",2021-01-25,13.890000000000327,3841.47,0.3615803325289623,3 days,3.0,-36.97999999999956,30996.98,-0.11930194489914683
734,734,2021-01-26,3849.62,30937.04,January 26 2021,"Tuesday, 2021-01-26","Jan-26, 21",2021-01-26,-5.7400000000002365,3855.36,-0.14888363213812034,1 days,1.0,-22.959999999999127,30960.0,-0.07416020671834343
735,735,2021-01-27,3750.77,30303.17,January 27 2021,"Wednesday, 2021-01-27","Jan-27, 21",2021-01-27,-98.84999999999991,3849.62,-2.567785911336701,1 days,1.0,-633.8700000000026,30937.04,-2.0489031917727183
736,736,2021-01-28,3787.38,30603.36,January 28 2021,"Thursday, 2021-01-28","Jan-28, 21",2021-01-28,36.61000000000013,3750.77,0.9760662477304695,1 days,1.0,300.1900000000023,30303.17,0.9906224332305905
737,737,2021-01-29,3714.24,29982.62,January 29 2021,"Friday, 2021-01-29","Jan-29, 21",2021-01-29,-73.14000000000033,3787.38,-1.9311502938707055,1 days,1.0,-620.7400000000016,30603.36,-2.028339371885968
738,738,2021-02-01,3773.86,30211.91,February 01 2021,"Monday, 2021-02-01","Feb-01, 21",2021-02-01,59.620000000000346,3714.24,1.6051736021366512,3 days,3.0,229.29000000000087,29982.62,0.7647430411351672
739,739,2021-02-02,3826.31,30687.48,February 02 2021,"Tuesday, 2021-02-02","Feb-02, 21",2021-02-02,52.44999999999982,3773.86,1.389823681853588,1 days,1.0,475.5699999999997,30211.91,1.5741143145203322
740,740,2021-02-03,3830.17,30723.6,February 03 2021,"Wednesday, 2021-02-03","Feb-03, 21",2021-02-03,3.8600000000001273,3826.31,0.10088048276276955,1 days,1.0,36.11999999999898,30687.48,0.11770272436837102
741,741,2021-02-04,3871.74,31055.86,February 04 2021,"Thursday, 2021-02-04","Feb-04, 21",2021-02-04,41.56999999999971,3830.17,1.0853304161434012,1 days,1.0,332.26000000000204,30723.6,1.0814487885534314
742,742,2021-02-05,3886.83,31148.24,February 05 2021,"Friday, 2021-02-05","Feb-05, 21",2021-02-05,15.090000000000146,3871.74,0.3897472454245416,1 days,1.0,92.38000000000102,31055.86,0.297463989082901
743,743,2021-02-08,3915.59,31385.76,February 08 2021,"Monday, 2021-02-08","Feb-08, 21",2021-02-08,28.76000000000022,3886.83,0.7399345996609118,3 days,3.0,237.5199999999968,31148.24,0.7625470973640783
744,744,2021-02-09,3911.23,31375.83,February 09 2021,"Tuesday, 2021-02-09","Feb-09, 21",2021-02-09,-4.360000000000127,3915.59,-0.11134975827397983,1 days,1.0,-9.929999999996653,31385.76,-0.031638552005739715
745,745,2021-02-10,3909.88,31437.8,February 10 2021,"Wednesday, 2021-02-10","Feb-10, 21",2021-02-10,-1.349999999999909,3911.23,-0.03451599624670267,1 days,1.0,61.969999999997526,31375.83,0.19750871929124272
746,746,2021-02-11,3916.38,31430.7,February 11 2021,"Thursday, 2021-02-11","Feb-11, 21",2021-02-11,6.5,3909.88,0.16624551137119298,1 days,1.0,-7.099999999998545,31437.8,-0.022584277525776436
747,747,2021-02-12,3934.83,31458.4,February 12 2021,"Friday, 2021-02-12","Feb-12, 21",2021-02-12,18.449999999999818,3916.38,0.4710983101741868,1 days,1.0,27.700000000000728,31430.7,0.08813039480508142
748,748,2021-02-15,,,February 15 2021,"Monday, 2021-02-15","Feb-15, 21",2021-02-15,,3934.83,,3 days,3.0,,31458.4,
749,749,2021-02-16,3932.59,31522.75,February 16 2021,"Tuesday, 2021-02-16","Feb-16, 21",2021-02-16,,,,1 days,1.0,,,
750,750,2021-02-17,3931.33,31613.02,February 17 2021,"Wednesday, 2021-02-17","Feb-17, 21",2021-02-17,-1.2600000000002183,3932.59,-0.032039953313216435,1 days,1.0,90.27000000000044,31522.75,0.2863646096866563
751,751,2021-02-18,3913.97,31493.34,February 18 2021,"Thursday, 2021-02-18","Feb-18, 21",2021-02-18,-17.360000000000127,3931.33,-0.4415808390544708,1 days,1.0,-119.68000000000029,31613.02,-0.3785781934152456
752,752,2021-02-19,3906.71,31494.32,February 19 2021,"Friday, 2021-02-19","Feb-19, 21",2021-02-19,-7.2599999999997635,3913.97,-0.18548941356218274,1 days,1.0,0.9799999999995634,31493.34,0.003111769027989929
753,753,2021-02-22,3876.5,31521.69,February 22 2021,"Monday, 2021-02-22","Feb-22, 21",2021-02-22,-30.210000000000036,3906.71,-0.7732849379657061,3 days,3.0,27.36999999999898,31494.32,0.08690455929830833
754,754,2021-02-23,3881.37,31537.35,February 23 2021,"Tuesday, 2021-02-23","Feb-23, 21",2021-02-23,4.869999999999891,3876.5,0.12562878885592393,1 days,1.0,15.659999999999854,31521.69,0.04968007743239609
755,755,2021-02-24,3925.43,31961.86,February 24 2021,"Wednesday, 2021-02-24","Feb-24, 21",2021-02-24,44.059999999999945,3881.37,1.1351661913190432,1 days,1.0,424.51000000000204,31537.35,1.3460547572957209
756,756,2021-02-25,3829.34,31402.01,February 25 2021,"Thursday, 2021-02-25","Feb-25, 21",2021-02-25,-96.08999999999969,3925.43,-2.447884690339649,1 days,1.0,-559.8500000000022,31961.86,-1.7516189608489687
757,757,2021-02-26,3811.15,30932.37,February 26 2021,"Friday, 2021-02-26","Feb-26, 21",2021-02-26,-18.190000000000055,3829.34,-0.47501658249202355,1 days,1.0,-469.6399999999994,31402.01,-1.4955730540815682
758,758,2021-03-01,3901.82,31535.51,March 01 2021,"Monday, 2021-03-01","Mar-01, 21",2021-03-01,90.67000000000007,3811.15,2.379071933668317,3 days,3.0,603.1399999999994,30932.37,1.9498667577039828
759,759,2021-03-02,3870.29,31391.52,March 02 2021,"Tuesday, 2021-03-02","Mar-02, 21",2021-03-02,-31.5300000000002,3901.82,-0.8080844323930935,1 days,1.0,-143.98999999999796,31535.51,-0.45659638927671686
760,760,2021-03-03,3819.72,31270.09,March 03 2021,"Wednesday, 2021-03-03","Mar-03, 21",2021-03-03,-50.570000000000164,3870.29,-1.3066204341276795,1 days,1.0,-121.43000000000029,31391.52,-0.3868242123987634
761,761,2021-03-04,3768.47,30924.14,March 04 2021,"Thursday, 2021-03-04","Mar-04, 21",2021-03-04,-51.25,3819.72,-1.3417213827191523,1 days,1.0,-345.9500000000007,31270.09,-1.1063287633646104
762,762,2021-03-05,3841.94,31496.3,March 05 2021,"Friday, 2021-03-05","Mar-05, 21",2021-03-05,73.47000000000025,3768.47,1.9495975820425864,1 days,1.0,572.1599999999999,30924.14,1.850205050164693
763,763,2021-03-08,3821.35,31802.44,March 08 2021,"Monday, 2021-03-08","Mar-08, 21",2021-03-08,-20.590000000000146,3841.94,-0.5359271617984702,3 days,3.0,306.1399999999994,31496.3,0.9719871857964251
764,764,2021-03-09,3875.44,31832.74,March 09 2021,"Tuesday, 2021-03-09","Mar-09, 21",2021-03-09,54.090000000000146,3821.35,1.415468355424134,1 days,1.0,30.30000000000291,31802.44,0.09527570840477306
765,765,2021-03-10,3898.81,32297.02,March 10 2021,"Wednesday, 2021-03-10","Mar-10, 21",2021-03-10,23.36999999999989,3875.44,0.6030283013025589,1 days,1.0,464.27999999999884,31832.74,1.4584983887657763
766,766,2021-03-11,3939.34,32485.59,March 11 2021,"Thursday, 2021-03-11","Mar-11, 21",2021-03-11,40.5300000000002,3898.81,1.0395479646353682,1 days,1.0,188.5699999999997,32297.02,0.5838619166721875
767,767,2021-03-12,3943.34,32778.64,March 12 2021,"Friday, 2021-03-12","Mar-12, 21",2021-03-12,4.0,3939.34,0.10153985185335614,1 days,1.0,293.0499999999993,32485.59,0.9020922815315938
768,768,2021-03-15,3968.94,32953.46,March 15 2021,"Monday, 2021-03-15","Mar-15, 21",2021-03-15,25.59999999999991,3943.34,0.6491958593476572,3 days,3.0,174.8199999999997,32778.64,0.5333351231167606
769,769,2021-03-16,3962.71,32825.95,March 16 2021,"Tuesday, 2021-03-16","Mar-16, 21",2021-03-16,-6.230000000000018,3968.94,-0.15696886322292647,1 days,1.0,-127.51000000000204,32953.46,-0.38693964154295796
770,770,2021-03-17,3974.12,33015.37,March 17 2021,"Wednesday, 2021-03-17","Mar-17, 21",2021-03-17,11.409999999999854,3962.71,0.2879342672060245,1 days,1.0,189.42000000000553,32825.95,0.5770434671350122
771,771,2021-03-18,3915.46,32862.3,March 18 2021,"Thursday, 2021-03-18","Mar-18, 21",2021-03-18,-58.659999999999854,3974.12,-1.4760500437832742,1 days,1.0,-153.0699999999997,33015.37,-0.4636325444785253
772,772,2021-03-19,3913.1,32627.97,March 19 2021,"Friday, 2021-03-19","Mar-19, 21",2021-03-19,-2.3600000000001273,3915.46,-0.06027388863633206,1 days,1.0,-234.33000000000175,32862.3,-0.7130663404570031
773,773,2021-03-22,3940.59,32731.2,March 22 2021,"Monday, 2021-03-22","Mar-22, 21",2021-03-22,27.490000000000236,3913.1,0.7025120748255919,3 days,3.0,103.22999999999956,32627.97,0.31638499115942414
774,774,2021-03-23,3910.52,32423.15,March 23 2021,"Tuesday, 2021-03-23","Mar-23, 21",2021-03-23,-30.070000000000164,3940.59,-0.7630837006641179,1 days,1.0,-308.0499999999993,32731.2,-0.9411509507747937
775,775,2021-03-24,3889.14,32420.06,March 24 2021,"Wednesday, 2021-03-24","Mar-24, 21",2021-03-24,-21.38000000000011,3910.52,-0.5467303581109446,1 days,1.0,-3.0900000000001455,32423.15,-0.00953022763056688
776,776,2021-03-25,3909.52,32619.48,March 25 2021,"Thursday, 2021-03-25","Mar-25, 21",2021-03-25,20.38000000000011,3889.14,0.5240233059236775,1 days,1.0,199.41999999999825,32420.06,0.6151129886866288
777,777,2021-03-26,3974.54,33072.88,March 26 2021,"Friday, 2021-03-26","Mar-26, 21",2021-03-26,65.01999999999998,3909.52,1.6631197691788246,1 days,1.0,453.3999999999978,32619.48,1.3899669767880967
778,778,2021-03-29,3971.09,33171.37,March 29 2021,"Monday, 2021-03-29","Mar-29, 21",2021-03-29,-3.449999999999818,3974.54,-0.08680249789912338,3 days,3.0,98.49000000000524,33072.88,0.29779686558898183
779,779,2021-03-30,3958.55,33066.96,March 30 2021,"Tuesday, 2021-03-30","Mar-30, 21",2021-03-30,-12.539999999999964,3971.09,-0.3157823166939043,1 days,1.0,-104.41000000000349,33171.37,-0.31475938437273915
780,780,2021-03-31,3972.89,32981.55,March 31 2021,"Wednesday, 2021-03-31","Mar-31, 21",2021-03-31,14.33999999999969,3958.55,0.36225385557842366,1 days,1.0,-85.40999999999622,33066.96,-0.25829407964928197
781,781,2021-04-01,4019.87,33153.21,April 01 2021,"Thursday, 2021-04-01","Apr-01, 21",2021-04-01,46.98000000000002,3972.89,1.1825144919693227,1 days,1.0,171.65999999999622,32981.55,0.5204728097981939
782,782,2021-04-02,,,April 02 2021,"Friday, 2021-04-02","Apr-02, 21",2021-04-02,,4019.87,,1 days,1.0,,33153.21,
783,783,2021-04-05,4077.91,33527.19,April 05 2021,"Monday, 2021-04-05","Apr-05, 21",2021-04-05,,,,3 days,3.0,,,
784,784,2021-04-06,4073.94,33430.24,April 06 2021,"Tuesday, 2021-04-06","Apr-06, 21",2021-04-06,-3.9699999999998,4077.91,-0.09735379152555598,1 days,1.0,-96.95000000000437,33527.19,-0.2891682840106921
785,785,2021-04-07,4079.95,33446.26,April 07 2021,"Wednesday, 2021-04-07","Apr-07, 21",2021-04-07,6.0099999999997635,4073.94,0.14752303666720087,1 days,1.0,16.020000000004075,33430.24,0.04792068498462493
786,786,2021-04-08,4097.17,33503.57,April 08 2021,"Thursday, 2021-04-08","Apr-08, 21",2021-04-08,17.220000000000255,4079.95,0.42206399588230875,1 days,1.0,57.30999999999767,33446.26,0.17134950215658692
787,787,2021-04-09,4128.8,33800.6,April 09 2021,"Friday, 2021-04-09","Apr-09, 21",2021-04-09,31.63000000000011,4097.17,0.7719962803593726,1 days,1.0,297.02999999999884,33503.57,0.8865622379943356
788,788,2021-04-12,4127.99,33745.4,April 12 2021,"Monday, 2021-04-12","Apr-12, 21",2021-04-12,-0.8100000000004002,4128.8,-0.019618291028880065,3 days,3.0,-55.19999999999709,33800.6,-0.16331071046075246
789,789,2021-04-13,4141.59,33677.27,April 13 2021,"Tuesday, 2021-04-13","Apr-13, 21",2021-04-13,13.600000000000364,4127.99,0.3294581624471078,1 days,1.0,-68.13000000000466,33745.4,-0.20189418409621654
790,790,2021-04-14,4124.66,33730.89,April 14 2021,"Wednesday, 2021-04-14","Apr-14, 21",2021-04-14,-16.93000000000029,4141.59,-0.4087802027723722,1 days,1.0,53.62000000000262,33677.27,0.15921718120264092
